symbol,date,open,high,low,close,network,close_next,lag_1,lag_2,lag_3,lag_5,lag_7,lag_14,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_mean_60,roll_std_60,ret_1,ret_7
BTCUSDT,2022-12-01,17165.53,17324.0,16855.01,16977.37,Bitcoin,17092.74,17163.64,16442.53,16212.91,16458.57,16598.95,16692.56,16600.84857142857,339.1434081865963,17485.354333333333,1728.7991513396419,18595.4585,1701.7510389515337,-0.010852593039704872,0.02279782757343085
BTCUSDT,2022-12-02,16978.0,17105.73,16787.85,17092.74,Bitcoin,16885.2,16977.37,17163.64,16442.53,16428.78,16522.14,16700.45,16682.362857142856,382.8314674360903,17383.384333333335,1654.7289854327385,18553.186166666666,1707.1336457906511,0.0067955166200655,0.034535477849721774
BTCUSDT,2022-12-03,17092.13,17188.98,16858.74,16885.2,Bitcoin,17105.7,17092.74,16977.37,17163.64,16212.91,16458.57,16700.68,16743.31,375.14827708803625,17272.630333333334,1568.0920735311531,18495.6425,1704.145470582704,-0.01214199712860553,0.025921450040921057
BTCUSDT,2022-12-04,16885.2,17202.84,16878.25,17105.7,Bitcoin,16966.35,16885.2,17092.74,16977.37,16442.53,16428.78,16280.23,16840.012857142858,367.73057890153274,17137.869666666666,1386.747642441127,18444.7665,1699.2268255177341,0.013058773363655796,0.041203302984153645
BTCUSDT,2022-12-05,17106.65,17424.25,16867.0,16966.35,Bitcoin,17088.96,17105.7,16885.2,17092.74,17163.64,16212.91,15781.29,16947.647142857142,242.54270275406577,16993.435666666668,1142.5093412687409,18394.861166666666,1697.9212407990524,-0.00814640733790506,0.04647160811970208
BTCUSDT,2022-12-06,16966.35,17107.01,16906.37,17088.96,Bitcoin,16836.64,16966.35,17105.7,16885.2,16977.37,16442.53,16226.94,17039.994285714285,98.39699181039204,16866.215,872.4361240192062,18354.175666666666,1699.5042677797535,0.007226657471996134,0.03931450938511283
BTCUSDT,2022-12-07,17088.96,17142.21,16678.83,16836.64,Bitcoin,17224.1,17088.96,16966.35,17105.7,17092.74,17163.64,16603.11,16993.28,107.14549252659629,16741.065333333336,516.2600479346709,18311.153666666665,1704.78287527794,-0.014765088103664614,-0.019051902743240978
BTCUSDT,2022-12-08,16836.64,17299.0,16733.49,17224.1,Bitcoin,17128.56,16836.64,17088.96,16966.35,16885.2,16977.37,16598.95,17028.527142857143,137.3615400779036,16696.961,400.0838099799783,18274.238333333335,1703.9268363622598,0.023012905187733468,0.01453287523332536
BTCUSDT,2022-12-09,17224.1,17360.0,17058.21,17128.56,Bitcoin,17127.49,17224.1,16836.64,17088.96,17105.7,17092.74,16522.14,17033.644285714287,140.777094244773,16737.15266666667,379.6755156869197,18240.849833333334,1706.462255854569,-0.005546879082216072,0.0020956265642606553
BTCUSDT,2022-12-10,17128.56,17227.72,17092.0,17127.49,Bitcoin,17085.05,17128.56,17224.1,16836.64,16966.35,16885.2,16458.57,17068.257142857143,127.34081864261171,16721.364,351.2953763099112,18208.641333333333,1708.974875018943,-6.246876561721848e-05,0.014349252599910045
BTCUSDT,2022-12-11,17127.49,17270.99,17071.0,17085.05,Bitcoin,17209.83,17127.49,17128.56,17224.1,17088.96,17105.7,16428.78,17065.307142857146,126.56567435882474,16721.855333333333,351.81018366156854,18174.133333333335,1710.4341975103266,-0.0024778878866665854,-0.0012071999392015975
BTCUSDT,2022-12-12,17085.05,17241.89,16871.85,17209.83,Bitcoin,17774.7,17085.05,17127.49,17128.56,16836.64,16966.35,16212.91,17100.09,128.28264991322195,16735.113666666668,362.65529549953095,18138.045,1707.5052142954441,0.0073034612131659404,0.014350759002378366
BTCUSDT,2022-12-13,17208.93,18000.0,17080.14,17774.7,Bitcoin,17803.15,17209.83,17085.05,17127.49,17224.1,17088.96,16442.53,17198.05285714286,284.76199276921193,16783.275333333335,400.9025059104072,18114.6745,1702.634230670013,0.03282252061757718,0.04012766136733892
BTCUSDT,2022-12-14,17775.82,18387.95,17660.94,17803.15,Bitcoin,17356.34,17774.7,17209.83,17085.05,17128.56,16836.64,17163.64,17336.125714285714,313.21208389413886,16822.731666666667,440.51562903043737,18093.570499999998,1698.442353106381,0.0016005896020749866,0.057405159224168445
BTCUSDT,2022-12-15,17804.01,17854.82,17275.51,17356.34,Bitcoin,16632.12,17803.15,17774.7,17209.83,17127.49,17224.1,16977.37,17355.017142857145,309.2926098791866,16837.924000000003,451.0264691630836,18061.793166666666,1694.022799555015,-0.025097244027040277,0.00767761450525728
BTCUSDT,2022-12-16,17356.96,17531.73,16527.32,16632.12,Bitcoin,16776.52,17356.34,17803.15,17774.7,17085.05,17128.56,17092.74,17284.097142857143,410.2969306805569,16836.90266666667,451.47127172331227,18013.16416666667,1692.4599345025222,-0.041726539120575,-0.02898317196541933
BTCUSDT,2022-12-17,16631.5,16796.82,16579.85,16776.52,Bitcoin,16738.21,16632.12,17356.34,17803.15,17209.83,17127.49,16885.2,17233.95857142857,451.9537314626723,16839.701333333334,450.8053808812242,17970.648833333336,1690.9245880138606,0.008681996041394635,-0.02049161902882446
BTCUSDT,2022-12-18,16777.54,16863.26,16663.07,16738.21,Bitcoin,16438.88,16776.52,16632.12,17356.34,17774.7,17085.05,17105.7,17184.41,488.5319009052383,16840.96,450.4557569903162,17930.88616666667,1691.3950884234787,-0.0022835486739801736,-0.02030078928654
BTCUSDT,2022-12-19,16739.0,16815.99,16256.3,16438.88,Bitcoin,16895.56,16738.21,16776.52,16632.12,17803.15,17209.83,16966.35,17074.274285714284,563.0630788795634,16832.233333333334,455.77166424126983,17887.502166666665,1695.7922966968247,-0.017883035282745152,-0.04479707237084851
BTCUSDT,2022-12-20,16438.88,17061.27,16397.2,16895.56,Bitcoin,16824.67,16438.88,16738.21,16776.52,17356.34,17774.7,17088.96,16948.682857142856,471.3757084243761,16852.744333333332,443.76088780824915,17849.68866666667,1692.1290643262307,0.027780481395326184,-0.049460187795011934
BTCUSDT,2022-12-21,16896.15,16925.0,16723.0,16824.67,Bitcoin,16821.43,16895.56,16438.88,16738.21,16632.12,17803.15,16836.64,16808.9,283.33158178263795,16887.523666666664,395.11123531371885,17810.02733333333,1687.7219633416235,-0.004195776878659463,-0.054961060261807804
BTCUSDT,2022-12-22,16824.68,16868.52,16559.85,16821.43,Bitcoin,16778.5,16824.67,16895.56,16438.88,16776.52,17356.34,17224.1,16732.484285714287,153.43382340289176,16907.34,375.24661959314244,17764.211166666668,1676.3984074089965,-0.0001925743565845961,-0.030819285632800453
BTCUSDT,2022-12-23,16821.9,16955.14,16731.13,16778.5,Bitcoin,16836.12,16821.43,16824.67,16895.56,16738.21,16632.12,17128.56,16753.395714285714,147.32903661768307,16913.18633333333,371.6927357403881,17721.690833333334,1668.3530673024998,-0.0025521016940890373,0.008801042801519054
BTCUSDT,2022-12-24,16778.52,16869.99,16776.62,16836.12,Bitcoin,16832.11,16778.5,16821.43,16824.67,16438.88,16776.52,17127.49,16761.91,150.5745627104916,16921.092,367.27463011449515,17667.625,1643.0006242224376,0.003434156807819555,0.003552584206974796
BTCUSDT,2022-12-25,16835.73,16857.96,16721.0,16832.11,Bitcoin,16919.39,16836.12,16778.5,16821.43,16895.56,16738.21,17085.05,16775.324285714287,152.28424200824597,16931.424333333336,359.95121070266805,17601.967,1594.8669793991282,-0.00023817839264617113,0.005609918862291785
BTCUSDT,2022-12-26,16832.11,16944.52,16791.0,16919.39,Bitcoin,16706.36,16832.11,16836.12,16778.5,16824.67,16438.88,17209.83,16843.96857142857,47.81709788071974,16946.785,348.7344830668222,17545.705,1557.352205467118,0.005185327329728651,0.029230093534352575
BTCUSDT,2022-12-27,16919.39,16972.83,16592.37,16706.36,Bitcoin,16547.31,16919.39,16832.11,16836.12,16821.43,16895.56,17774.7,16816.94,64.39395263105875,16956.037666666667,338.035046953835,17480.947,1508.5594952817833,-0.012590879458420079,-0.011198208286674172
BTCUSDT,2022-12-28,16706.06,16785.19,16465.33,16547.31,Bitcoin,16633.47,16706.36,16919.39,16832.11,16778.5,16824.67,17803.15,16777.317142857144,120.09043478117091,16967.184333333335,317.5800321235059,17409.90766666667,1448.306078485464,-0.00952032639066791,-0.01648531590812763
BTCUSDT,2022-12-29,16547.32,16664.41,16488.91,16633.47,Bitcoin,16607.48,16547.31,16706.36,16919.39,16836.12,16821.43,17356.34,16750.465714285714,129.2473964819466,16973.549,308.4859044808023,17343.340833333332,1388.4636946706146,0.00520688861210683,-0.011173841938527218
BTCUSDT,2022-12-30,16633.47,16677.35,16333.0,16607.48,Bitcoin,16542.4,16633.47,16547.31,16706.36,16832.11,16778.5,16632.12,16726.034285714286,138.8704836554439,16955.01033333333,313.34152922987346,17278.619833333334,1328.4762243104096,-0.0015625122118235746,-0.0101928062699288
BTCUSDT,2022-12-31,16607.48,16644.09,16470.0,16542.4,Bitcoin,16616.75,16607.48,16633.47,16547.31,16919.39,16836.12,16776.52,16684.074285714287,144.33079053814922,16940.511333333332,322.20924914019974,17212.932833333332,1263.1491604517312,-0.003918716144773238,-0.017445824809991684
BTCUSDT,2023-01-01,16541.77,16628.0,16499.01,16616.75,Bitcoin,16672.87,16542.4,16607.48,16633.47,16706.36,16832.11,16738.21,16653.308571428573,129.73084001019433,16924.645,326.1499985312695,17154.014666666666,1204.8431918938188,0.004494511074571994,-0.012794593191227999
BTCUSDT,2023-01-02,16617.17,16799.23,16548.7,16672.87,Bitcoin,16675.18,16616.75,16542.4,16607.48,16547.31,16919.39,16438.88,16618.091428571428,60.39058687483386,16917.567333333332,329.3239033573483,17095.098833333333,1137.5314378776948,0.003377315058600505,-0.014570265240058888
BTCUSDT,2023-01-03,16672.78,16778.4,16605.28,16675.18,Bitcoin,16850.36,16672.87,16616.75,16542.4,16633.47,16706.36,16895.56,16613.637142857144,53.55840667854395,16903.216666666667,330.22209017949785,17020.543166666666,1006.3972021710566,0.0001385484322735664,-0.0018663550887206837
BTCUSDT,2023-01-04,16675.65,16991.87,16652.66,16850.36,Bitcoin,16831.85,16675.18,16672.87,16616.75,16607.48,16547.31,16824.67,16656.93,96.3756006576949,16899.350333333332,330.13642894932394,16946.393,835.1189176590387,0.01050543382440261,0.01831415498954203
BTCUSDT,2023-01-05,16850.36,16879.82,16753.0,16831.85,Bitcoin,16950.65,16850.36,16675.18,16672.87,16542.4,16633.47,16821.43,16685.27,115.58120090278167,16890.780000000002,328.377029981582,16878.4975,653.6645495109481,-0.0010984928511914571,0.011926555312872011
BTCUSDT,2023-01-06,16831.85,17041.0,16679.0,16950.65,Bitcoin,16943.57,16831.85,16850.36,16675.18,16616.75,16607.48,16778.5,16734.294285714288,145.89132952542818,16894.580333333335,328.3885809085556,16817.82283333333,435.89075459703963,0.007058047689350921,0.020663580507096935
BTCUSDT,2023-01-07,16950.31,16981.91,16908.0,16943.57,Bitcoin,17127.83,16950.65,16831.85,16850.36,16672.87,16542.4,16836.12,16791.604285714286,136.43529307829343,16885.229333333336,322.6253449411159,16791.095166666666,372.62571211736866,-0.00041768309769840695,0.024251015572105405
BTCUSDT,2023-01-08,16943.83,17176.99,16911.0,17127.83,Bitcoin,17178.26,16943.57,16950.65,16831.85,16675.18,16616.75,16832.11,16864.615714285716,161.68207692058772,16885.204999999998,322.60638636153436,16811.178833333335,357.18806127313195,0.010874921873017529,0.03075691696631422
BTCUSDT,2023-01-09,17127.83,17398.8,17104.66,17178.26,Bitcoin,17440.66,17127.83,16943.57,16950.65,16850.36,16672.87,16919.39,16936.81428571429,174.14766099687554,16886.897333333334,324.0511255508738,16804.130666666668,345.3106902536211,0.0029443309514396443,0.030312117829743634
BTCUSDT,2023-01-10,17179.04,17499.0,17146.34,17440.66,Bitcoin,17943.26,17178.26,17127.83,16943.57,16831.85,16675.18,16706.36,17046.16857142857,217.4334889486639,16898.751,337.76334075780284,16810.303166666665,353.36544354293613,0.015275120995956515,0.04590535154643005
BTCUSDT,2023-01-11,17440.64,18000.0,17315.6,17943.26,Bitcoin,18846.62,17440.66,17178.26,17127.83,16950.65,16850.36,16547.31,17202.29714285714,382.8539868660562,16923.198666666667,384.3820123492953,16829.156166666668,382.44137597158556,0.02881771676071887,0.06485914840988549
BTCUSDT,2023-01-12,17943.26,19117.04,17892.05,18846.62,Bitcoin,19930.01,17943.26,17440.66,17178.26,16943.57,16831.85,16633.47,17490.12142857143,691.1499943690643,16958.929333333333,498.99661735269,16871.102333333332,457.4192116147644,0.05034536644957499,0.11969985473967504
BTCUSDT,2023-01-13,18846.62,20000.0,18714.12,19930.01,Bitcoin,20954.92,18846.62,17943.26,17440.66,17127.83,16950.65,16607.48,17915.744285714285,1100.005529636381,17029.824666666667,723.6106412770922,16926.278166666667,603.0380383809561,0.05748457813655716,0.17576671101108188
BTCUSDT,2023-01-14,19930.01,21258.0,19888.05,20954.92,Bitcoin,20871.5,19930.01,18846.62,17943.26,17178.26,16943.57,16542.4,18488.794285714284,1486.2051817959866,17149.77733333333,1017.9909269048075,16993.85066666667,796.2940562210064,0.0514254634092004,0.23674762756609136
BTCUSDT,2023-01-15,20952.76,21050.74,20551.01,20871.5,Bitcoin,21185.65,20954.92,19930.01,18846.62,17440.66,17127.83,16616.75,19023.604285714282,1585.125948496588,17291.09,1218.2100024296408,17063.996333333333,939.187240262313,-0.003980926674976515,0.21857234687639937
BTCUSDT,2023-01-16,20872.99,21474.05,20611.48,21185.65,Bitcoin,21134.81,20871.5,20954.92,19930.01,17943.26,17178.26,16672.87,19596.088571428572,1530.2899491979344,17438.061,1405.5534405625597,17138.881166666666,1077.9444292966205,0.0150516254222266,0.23328264911580132
BTCUSDT,2023-01-17,21185.65,21647.45,20841.31,21134.81,Bitcoin,20677.47,21185.65,20871.5,20954.92,18846.62,17440.66,16675.18,20123.824285714283,1279.5168613571036,17584.614333333335,1551.6805029687582,17212.787166666665,1193.225133327383,-0.0023997375582056613,0.21181251168247073
BTCUSDT,2023-01-18,21132.29,21650.0,20407.15,20677.47,Bitcoin,21071.59,21134.81,21185.65,20871.5,19930.01,17943.26,16850.36,20514.425714285713,847.2167207767859,17725.90066666667,1634.5183123430566,17279.067,1272.1367272513592,-0.02163918199406567,0.15238089399585153
BTCUSDT,2023-01-19,20677.47,21192.0,20659.19,21071.59,Bitcoin,22667.21,20677.47,21134.81,21185.65,20954.92,18846.62,16831.85,20832.278571428575,433.6473415301049,17865.10166666667,1736.0350905061287,17358.923000000003,1355.9943241799465,0.019060358931726196,0.11805671255641603
BTCUSDT,2023-01-20,21071.59,22755.93,20861.28,22667.21,Bitcoin,22783.55,21071.59,20677.47,21134.81,20871.5,19930.01,16950.65,21223.307142857142,659.6541351033537,18059.853,1931.9511413612563,17473.688333333335,1503.5733477560518,0.07572375886205074,0.1373406235119803
BTCUSDT,2023-01-21,22666.0,23371.8,22422.0,22783.55,Bitcoin,22707.88,22667.21,21071.59,20677.47,21185.65,20954.92,16943.57,21484.54,865.5912567922142,18258.590333333334,2099.551242336232,17582.965166666665,1643.2037735705974,0.0051325240292035,0.08726494780223448
BTCUSDT,2023-01-22,22783.35,23078.71,22292.37,22707.88,Bitcoin,22916.45,22783.55,22667.21,21071.59,21134.81,20871.5,17127.83,21746.88,925.065414606866,18456.23633333333,2230.4239589282533,17684.711333333333,1765.9227136404159,-0.003321255906125198,0.0879850513858611
BTCUSDT,2023-01-23,22706.02,23180.0,22500.0,22916.45,Bitcoin,22632.89,22707.88,22783.55,22667.21,20677.47,21185.65,17178.26,21994.137142857147,979.7481255364731,18658.913999999997,2351.120950423576,17790.003,1884.448084924146,0.009184917306239049,0.08169680892490905
BTCUSDT,2023-01-24,22917.81,23162.2,22462.93,22632.89,Bitcoin,23060.94,22916.45,22707.88,22783.55,21071.59,21134.81,17440.66,22208.148571428574,922.7128634355117,18852.27333333333,2432.814174506036,17891.848833333333,1977.5916442954351,-0.012373644259909389,0.07088211344223105
BTCUSDT,2023-01-25,22631.94,23816.73,22300.0,23060.94,Bitcoin,23009.65,22632.89,22916.45,22707.88,22667.21,20677.47,17943.26,22548.644285714287,668.46954325805,19056.991666666665,2521.346853222524,18001.888333333332,2077.6451295052425,0.01891274158978362,0.11526893764082335
BTCUSDT,2023-01-26,23060.42,23282.47,22850.01,23009.65,Bitcoin,23074.16,23060.94,22632.89,22916.45,22783.55,21071.59,18846.62,22825.51,170.95989832425116,19267.101333333336,2580.645235944779,18111.569499999998,2165.0582539925913,-0.002224107083232396,0.09197502419134018
BTCUSDT,2023-01-27,23009.65,23500.0,22534.88,23074.16,Bitcoin,23022.6,23009.65,23060.94,22632.89,22707.88,22667.21,19930.01,22883.645714285714,177.2349309916256,19484.663,2618.2950731397905,18225.923666666666,2242.8755052667643,0.0028036063130034705,0.017953246120717914
BTCUSDT,2023-01-28,23074.16,23189.0,22878.46,23022.6,Bitcoin,23742.3,23074.16,23009.65,23060.94,22916.45,22783.55,20954.92,22917.795714285716,177.7633767032384,19697.634,2638.152441925628,18335.5915,2313.940546281419,-0.0022345342148967218,0.010492219166898797
BTCUSDT,2023-01-29,23021.4,23960.54,22967.76,23742.3,Bitcoin,22826.15,23022.6,23074.16,23009.65,22632.89,22707.88,20871.5,23065.57,334.7837466211429,19935.461333333333,2671.3616377635944,18445.235833333332,2411.282252413576,0.03126058742279336,0.04555334976228509
BTCUSDT,2023-01-30,23743.37,23800.51,22500.0,22826.15,Bitcoin,23125.13,23742.3,23022.6,23074.16,23060.94,22916.45,21185.65,23052.670000000002,343.1232125661138,20144.919666666665,2642.3347104895984,18542.715500000002,2468.480235306059,-0.03858724723383988,-0.003940400891062956
BTCUSDT,2023-01-31,22827.38,23320.0,22714.77,23125.13,Bitcoin,23732.66,22826.15,23742.3,23022.6,23009.65,22632.89,21134.81,23122.989999999998,288.91236283981596,20361.865666666665,2609.6489020828726,18643.255333333334,2530.4916245987815,0.01309813525276926,0.0217488796172296
BTCUSDT,2023-02-01,23125.13,23812.66,22760.23,23732.66,Bitcoin,23488.94,23125.13,22826.15,23742.3,23074.16,23060.94,20677.47,23218.95,366.1081751818881,20597.192,2583.7020037833777,18757.379666666664,2603.223892277724,0.026271419879585478,0.0291280407476886
BTCUSDT,2023-02-02,23731.41,24255.0,23363.27,23488.94,Bitcoin,23431.9,23732.66,23125.13,22826.15,23022.6,23009.65,21071.59,23287.420000000002,365.25842436327264,20824.317333333332,2525.882680421743,18863.767,2664.2969783799754,-0.010269392474337113,0.020829956127103033
BTCUSDT,2023-02-03,23489.33,23715.7,23204.62,23431.9,Bitcoin,23326.84,23488.94,23732.66,23125.13,23742.3,23074.16,22667.21,23338.52571428571,355.3388955118409,21043.702,2453.6087262169876,18971.526166666667,2716.4943463927198,-0.002428376929737852,0.015503923003047593
BTCUSDT,2023-02-04,23431.9,23587.78,23253.96,23326.84,Bitcoin,22932.91,23431.9,23488.94,23732.66,22826.15,23022.6,22783.55,23381.98857142857,327.795348577868,21260.201666666664,2353.665786098098,19075.490833333333,2762.2066056487083,-0.004483631288969336,0.013214841069210337
BTCUSDT,2023-02-05,23327.66,23433.33,22743.0,22932.91,Bitcoin,22762.52,23326.84,23431.9,23488.94,23125.13,23742.3,22707.88,23266.36142857143,322.2210752200444,21459.610333333334,2225.90810184019,19177.095333333335,2790.4351027998114,-0.016887413811729313,-0.034090631488945866
BTCUSDT,2023-02-06,22932.91,23158.25,22628.13,22762.52,Bitcoin,23240.46,22932.91,23326.84,23431.9,23732.66,22826.15,22916.45,23257.271428571432,337.25613769946773,21653.575333333334,2066.6449583117646,19269.40233333333,2816.2211730804343,-0.007429933663019583,-0.002787592300935615
BTCUSDT,2023-02-07,22762.52,23350.25,22745.78,23240.46,Bitcoin,22963.0,22762.52,22932.91,23326.84,23488.94,23125.13,22632.89,23273.747142857144,332.50848043142946,21857.32966666667,1899.6367837971404,19371.267333333333,2847.8314808294285,0.020996796488262248,0.00498721520700629
BTCUSDT,2023-02-08,23242.42,23452.0,22665.85,22963.0,Bitcoin,21796.35,23240.46,22762.52,22932.91,23431.9,23732.66,23060.94,23163.795714285716,278.30106514993594,22050.154333333332,1690.371829923213,19468.525833333333,2869.4680258373446,-0.011938662143520351,-0.03243041445838768
BTCUSDT,2023-02-09,22961.85,23011.39,21688.0,21796.35,Bitcoin,21625.19,22963.0,23240.46,22762.52,23326.84,23488.94,23009.65,22921.997142857144,550.7013752408653,22195.343999999997,1450.8966101847816,19547.0475,2867.600507308776,-0.05080564386186481,-0.07205902011755316
BTCUSDT,2023-02-10,21797.83,21938.16,21451.0,21625.19,Bitcoin,21862.55,21796.35,22963.0,23240.46,22932.91,23431.9,23074.16,22663.895714285718,680.0766425168288,22318.075,1215.4309370549215,19620.636833333334,2863.2563976155852,-0.007852690932197315,-0.07710471622019566
BTCUSDT,2023-02-11,21625.19,21906.32,21599.78,21862.55,Bitcoin,21783.54,21625.19,21796.35,22963.0,22762.52,23326.84,23022.6,22454.711428571427,667.2554243936077,22418.605999999996,1028.7958691249235,19688.767666666667,2867.220285998041,0.01097608853378862,-0.06277275447510255
BTCUSDT,2023-02-12,21862.02,22090.0,21630.0,21783.54,Bitcoin,21773.97,21862.55,21625.19,21796.35,23240.46,22932.91,23742.3,22290.515714285717,671.3735166286543,22480.390333333333,924.5667564586172,19755.107500000002,2868.8999742484834,-0.0036139425638820333,-0.050118803065114625
BTCUSDT,2023-02-13,21782.37,21894.99,21351.07,21773.97,Bitcoin,22199.84,21783.54,21862.55,21625.19,22963.0,22762.52,22826.15,22149.294285714284,659.4039453655632,22507.692,889.3914123537115,19828.734666666667,2862.975515583192,-0.0004393225343538587,-0.04342884706965655
BTCUSDT,2023-02-14,21774.63,22319.08,21532.77,22199.84,Bitcoin,24324.05,21773.97,21783.54,21862.55,21796.35,23240.46,23125.13,22000.634285714284,459.36460881346744,22551.969999999998,836.6255661720359,19921.529999999995,2847.800924139352,0.01955867487646934,-0.04477622215739274
BTCUSDT,2023-02-15,22199.84,24380.0,22047.28,24324.05,Bitcoin,23517.72,22199.84,21773.97,21783.54,21625.19,22963.0,23732.66,22195.07,955.1240013222165,22656.583333333332,855.8812054991805,20047.322166666665,2873.107071479147,0.09568582476270104,0.05927143665897305
BTCUSDT,2023-02-16,24322.87,25250.0,23505.25,23517.72,Bitcoin,24569.97,24324.05,22199.84,21773.97,21862.55,21796.35,23488.94,22440.98,1052.037264454896,22736.013666666662,819.5863852747839,20160.314,2874.072640215393,-0.033149496074872276,0.07897514950897744
BTCUSDT,2023-02-17,23517.72,25021.11,23339.37,24569.97,Bitcoin,24631.95,23517.72,24324.05,22199.84,21783.54,21625.19,23431.9,22861.662857142856,1242.9106341402214,22865.76366666667,790.0387457741377,20295.832166666667,2887.293623250813,0.04474285772600406,0.13617360124928402
BTCUSDT,2023-02-18,24568.24,24877.0,24430.0,24631.95,Bitcoin,24271.76,24569.97,23517.72,24324.05,21773.97,21862.55,23326.84,23257.29142857143,1310.7883993927558,22984.442333333332,778.5594924480441,20424.772,2905.5585004274444,0.002522591602675872,0.12667323802575647
BTCUSDT,2023-02-19,24632.05,25192.0,24192.57,24271.76,Bitcoin,24842.2,24631.95,24569.97,23517.72,22199.84,21783.54,22932.91,23612.75142857143,1174.8572889146692,23037.927333333337,810.4750135483156,20548.890166666668,2908.2238882552833,-0.014622878010064233,0.11422477705643796
BTCUSDT,2023-02-20,24272.51,25121.23,23840.83,24842.2,Bitcoin,24452.16,24271.76,24631.95,24569.97,24324.05,21773.97,22762.52,24051.07,918.9942286008143,23106.549,872.938887023994,20682.569666666666,2918.307329155025,0.02350220997570851,0.14091275040794127
BTCUSDT,2023-02-21,24843.89,25250.0,24148.34,24452.16,Bitcoin,24182.21,24842.2,24271.76,24631.95,23517.72,22199.84,23240.46,24372.829999999998,423.55962689438746,23164.691666666666,903.0401070832921,20810.463999999996,2912.4547746998405,-0.01570070283630276,0.10145658707450145
BTCUSDT,2023-02-22,24450.67,24476.05,23574.69,24182.21,Bitcoin,23940.2,24452.16,24842.2,24271.76,24569.97,24324.05,22963.0,24352.567142857144,429.63142295700067,23206.88366666667,920.4436018743136,20932.898833333333,2896.915424480589,-0.011039924489288477,-0.0058312657637195064
BTCUSDT,2023-02-23,24182.21,24599.59,23608.0,23940.2,Bitcoin,23185.29,24182.21,24452.16,24842.2,24631.95,23517.72,21796.35,24412.92142857143,304.1593298188668,23250.46066666667,923.273631689114,21051.367000000002,2871.6036046723316,-0.01000777017485166,0.017964326473824732
BTCUSDT,2023-02-24,23940.2,24132.35,22841.19,23185.29,Bitcoin,23157.07,23940.2,24182.21,24452.16,24271.76,24569.97,21625.19,24215.110000000004,542.1541184954621,23254.605666666663,922.6723831490001,21155.798666666666,2832.458247005962,-0.031533153440656325,-0.05635660116801122
BTCUSDT,2023-02-25,23184.04,23219.13,22722.0,23157.07,Bitcoin,23554.85,23185.29,23940.2,24182.21,24842.2,24631.95,21862.55,24004.412857142856,632.2613625119106,23259.519666666667,921.7148743418965,21263.3105,2782.6959808353768,-0.0012171510470647684,-0.059876704848783824
BTCUSDT,2023-02-26,23157.07,23689.99,23059.18,23554.85,Bitcoin,23492.09,23157.07,23185.29,23940.2,24452.16,24271.76,21783.54,23901.997142857144,639.7572457779796,23275.542666666668,922.5592342780612,21380.102833333334,2727.923665615921,0.017177475388725716,-0.029536795024341034
BTCUSDT,2023-02-27,23554.85,23897.99,23106.77,23492.09,Bitcoin,23141.57,23554.85,23157.07,23185.29,24182.21,24842.2,21773.97,23709.124285714286,496.5512530077194,23291.192333333332,922.1024715804801,21494.41316666666,2668.708947684083,-0.002664419429544207,-0.05434744104789435
BTCUSDT,2023-02-28,23492.09,23600.0,23020.97,23141.57,Bitcoin,23628.97,23492.09,23554.85,23157.07,23940.2,24452.16,22199.84,23521.897142857142,409.06736498054033,23271.168,918.4840503691538,21603.314666666665,2598.297607774681,-0.014920766947512987,-0.053598127936345885
BTCUSDT,2023-03-01,23141.57,24000.0,23020.03,23628.97,Bitcoin,23465.32,23141.57,23492.09,23554.85,23185.29,24182.21,24324.05,23442.86285714286,298.8152310243396,23297.928666666667,916.7647918775084,21721.424166666668,2524.3603253580104,0.021061665219775483,-0.022877975172657883
BTCUSDT,2023-03-02,23629.76,23796.93,23195.9,23465.32,Bitcoin,22354.34,23628.97,23141.57,23492.09,23157.07,23940.2,23517.72,23375.022857142856,206.83628153397464,23309.26833333333,916.6576404342895,21835.567,2443.1608702171575,-0.00692582029601807,-0.019836091594890637
BTCUSDT,2023-03-03,23465.32,23476.95,21971.13,22354.34,Bitcoin,22346.57,23465.32,23628.97,23141.57,23554.85,23185.29,24569.97,23256.315714285713,440.4245530510757,23263.324333333334,929.161241111831,21930.258166666667,2347.919263896833,-0.04734561471993559,-0.035839534463446454
BTCUSDT,2023-03-04,22354.34,22410.0,22157.08,22346.57,Bitcoin,22430.24,22354.34,23465.32,23628.97,23492.09,23157.07,24631.95,23140.530000000002,560.9197733797093,23225.245333333332,942.9029554585135,22024.781333333332,2244.662817076139,-0.0003475835117475734,-0.0350001101175581
BTCUSDT,2023-03-05,22346.57,22662.09,22189.22,22430.24,Bitcoin,22410.0,22346.57,22354.34,23465.32,23141.57,23554.85,24271.76,22979.87142857143,583.0892639919242,23191.856666666667,953.0133109733518,22117.779333333332,2139.788527072071,0.00374419877412957,-0.04774430743562352
BTCUSDT,2023-03-06,22430.24,22602.19,22258.0,22410.0,Bitcoin,22197.96,22430.24,22346.57,22354.34,23628.97,23492.09,24842.2,22825.287142857145,567.9011077574875,23161.29533333333,963.1818006135045,22210.748499999998,2024.2962767122663,-0.0009023532516817534,-0.04606188721395155
BTCUSDT,2023-03-07,22409.41,22557.91,21927.0,22197.96,Bitcoin,21705.44,22410.0,22430.24,22346.57,23465.32,23141.57,24452.16,22690.485714285714,591.8015618405847,23136.797000000002,978.4172000603173,22298.203666666665,1902.9031009476967,-0.009461847389558242,-0.04077553942969303
